32.9455 	EXP 	Device response: <KeyPress from None: t=32.935928400140256, value=right, duration=None>
32.9470 	DATA 	Keypress: right
32.9571 	EXP 	fixation: autoDraw = False
32.9571 	EXP 	grating: autoDraw = False
32.9571 	EXP 	grating: ori = 2.5
32.9571 	EXP 	fixation: autoDraw = True
33.0758 	EXP 	Device response: <KeyPress from None: t=32.935928400140256, value=right, duration=0.127127300016582>
33.4581 	INFO 	Keyboard events cleared
33.4579 	EXP 	fixation: autoDraw = False
33.4579 	EXP 	grating: autoDraw = True
33.7571 	EXP 	grating: autoDraw = False
34.5249 	EXP 	Device response: <KeyPress from None: t=34.51759020006284, value=left, duration=None>
34.5260 	DATA 	Keypress: left
34.5404 	EXP 	fixation: autoDraw = False
34.5404 	EXP 	grating: autoDraw = False
34.5404 	EXP 	grating: ori = 3.0
34.5404 	EXP 	fixation: autoDraw = True
34.6907 	EXP 	Device response: <KeyPress from None: t=34.51759020006284, value=left, duration=0.16168430005200207>
35.0252 	INFO 	Keyboard events cleared
35.0250 	EXP 	grating: autoDraw = True
35.0420 	EXP 	fixation: autoDraw = False
35.3241 	EXP 	grating: autoDraw = False
36.3240 	EXP 	Device response: <KeyPress from None: t=36.31641450012103, value=right, duration=None>
36.3255 	DATA 	Keypress: right
36.3397 	EXP 	fixation: autoDraw = False
36.3397 	EXP 	grating: autoDraw = False
36.3397 	EXP 	grating: ori = 3.0
36.3397 	EXP 	fixation: autoDraw = True
36.4570 	EXP 	Device response: <KeyPress from None: t=36.31641450012103, value=right, duration=0.13647899986244738>
36.8233 	INFO 	Keyboard events cleared
36.8231 	EXP 	grating: autoDraw = True
36.8397 	EXP 	fixation: autoDraw = False
37.1228 	EXP 	grating: autoDraw = False
37.8731 	EXP 	Device response: <KeyPress from None: t=37.86981090018526, value=right, duration=None>
37.8750 	DATA 	Keypress: right
37.8892 	EXP 	fixation: autoDraw = False
37.8892 	EXP 	grating: autoDraw = False
37.8892 	EXP 	grating: ori = -3.0
37.8892 	EXP 	fixation: autoDraw = True
37.9897 	EXP 	Device response: <KeyPress from None: t=37.86981090018526, value=right, duration=0.1035044000018388>
38.3729 	INFO 	Keyboard events cleared
38.3727 	EXP 	grating: autoDraw = True
38.3890 	EXP 	fixation: autoDraw = False
38.6722 	EXP 	grating: autoDraw = False
39.2400 	EXP 	Device response: <KeyPress from None: t=39.22439710004255, value=left, duration=None>
39.2420 	DATA 	Keypress: left
39.2552 	EXP 	fixation: autoDraw = False
39.2552 	EXP 	grating: autoDraw = False
39.2552 	EXP 	grating: ori = 2.5
39.2552 	EXP 	fixation: autoDraw = True
39.3571 	EXP 	Device response: <KeyPress from None: t=39.22439710004255, value=left, duration=0.1305067001376301>
39.7550 	INFO 	Keyboard events cleared
39.7549 	EXP 	fixation: autoDraw = False
39.7549 	EXP 	grating: autoDraw = True
40.0555 	EXP 	grating: autoDraw = False
40.4899 	EXP 	Device response: <KeyPress from None: t=40.48741649999283, value=right, duration=None>
40.4909 	DATA 	Keypress: right
40.5049 	EXP 	fixation: autoDraw = False
40.5049 	EXP 	grating: autoDraw = False
40.5049 	EXP 	grating: ori = 2.5
40.5049 	EXP 	fixation: autoDraw = True
40.6430 	EXP 	Device response: <KeyPress from None: t=40.48741649999283, value=right, duration=0.14501960016787052>
40.9883 	INFO 	Keyboard events cleared
40.9881 	EXP 	grating: autoDraw = True
41.0061 	EXP 	fixation: autoDraw = False
41.2886 	EXP 	grating: autoDraw = False
41.9723 	EXP 	Device response: <KeyPress from None: t=41.963032900122926, value=right, duration=None>
41.9741 	DATA 	Keypress: right
41.9878 	EXP 	fixation: autoDraw = False
41.9878 	EXP 	grating: autoDraw = False
41.9878 	EXP 	grating: ori = 2.5
41.9878 	EXP 	fixation: autoDraw = True
42.0889 	EXP 	Device response: <KeyPress from None: t=41.963032900122926, value=right, duration=0.11761619988828897>
42.4714 	INFO 	Keyboard events cleared
42.4712 	EXP 	grating: autoDraw = True
42.4876 	EXP 	fixation: autoDraw = False
42.7717 	EXP 	grating: autoDraw = False
43.2879 	EXP 	Device response: <KeyPress from None: t=43.28564919997007, value=right, duration=None>
43.2893 	DATA 	Keypress: right
43.3048 	EXP 	fixation: autoDraw = False
43.3048 	EXP 	grating: autoDraw = False
43.3048 	EXP 	grating: ori = -2.0
43.3048 	EXP 	fixation: autoDraw = True
43.4210 	EXP 	Device response: <KeyPress from None: t=43.28564919997007, value=right, duration=0.1292344001121819>
43.7876 	INFO 	Keyboard events cleared
43.7874 	EXP 	grating: autoDraw = True
43.8047 	EXP 	fixation: autoDraw = False
44.0873 	EXP 	grating: autoDraw = False
44.5544 	DATA 	Keypress: left
44.5710 	EXP 	Device response: <KeyPress from None: t=44.553820400033146, value=left, duration=None>
44.5866 	EXP 	fixation: autoDraw = False
44.5866 	EXP 	grating: autoDraw = False
44.5866 	EXP 	grating: ori = -2.0
44.5866 	EXP 	fixation: autoDraw = True
44.7043 	EXP 	Device response: <KeyPress from None: t=44.553820400033146, value=left, duration=0.1476608000230044>
45.0707 	INFO 	Keyboard events cleared
45.0705 	EXP 	grating: autoDraw = True
45.0865 	EXP 	fixation: autoDraw = False
45.3705 	EXP 	grating: autoDraw = False
45.8720 	EXP 	Device response: <KeyPress from None: t=45.868200100027025, value=left, duration=None>
45.8738 	DATA 	Keypress: left
45.8868 	EXP 	fixation: autoDraw = False
45.8868 	EXP 	grating: autoDraw = False
45.8868 	EXP 	grating: ori = -2.0
